utteranceID,Group,Start,End,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic
Group_10_186,Group_10,652.5,666.91,,1,,,,,,,1,,,,,,,,,,
Group_10_187,Group_10,655.31,666.42,,,,,1,,,,1,,,,,1,,1,,,
Group_10_188,Group_10,661.08,663.89,,,,,1,,,,1,,,,,,,,,,
Group_10_189,Group_10,667.63,669.41,,,,,,,,,,,,,,,,,,,
Group_10_190,Group_10,668.13,677.25,,,,1,1,,,,1,,,,,,,,,,
Group_10_191,Group_10,677.75,685.81,,,,,1,1,,,1,,,,,,,,,,
Group_10_192,Group_10,681.34,692.64,1,,,,1,,1,,,,,,,,,,,,
Group_10_193,Group_10,686.39,688.16,,,,,,,,,,,,,1,,,,,,
Group_10_194,Group_10,692.91,704,,,,,1,,,,,,,,1,,,,,,
Group_10_195,Group_10,693.27,705.56,,,,,1,,1,,,,,,,,,,,,
Group_10_196,Group_10,699.67,702.5,,,,,1,,,,,,,,,,,,,,
Group_10_197,Group_10,706.5,709.5,,,,,,1,,,,,,,,,,,,,
Group_10_198,Group_10,711.02,722,,1,,,,,1,,,,,,,,,,,,
Group_10_199,Group_10,715.17,719.5,1,,,,1,,,,,,,,,,,,,,
Group_10_200,Group_10,722.25,726,,,,,,,,,1,,,,,,,,,,
Group_10_201,Group_10,726.75,727,,,,,,,,,,,,,,,,,,,
Group_10_202,Group_10,727,728.5,,,,,1,,,,1,,,,,,,,,,
Group_10_203,Group_10,730,731.5,,,,,,,,,1,,,,,,,,,,
Group_10_204,Group_10,732.81,735.82,,,,,,,1,,,,,,,,,,,,
Group_10_205,Group_10,737.02,741.65,,,,1,1,,,,,,,,,,,,,,
Group_10_206,Group_10,738.57,740.67,,,,,1,,,1,,,,,,,,,,,
Group_10_207,Group_10,741.89,752.5,,,,,,,,,,,,,,1,,,,,
Group_10_208,Group_10,745.41,746.67,,,,,,,,,,,,,,,,,,,
Group_10_209,Group_10,747.5,749.5,1,,,,,,,,,,,,,,,,,,
Group_10_210,Group_10,753,758,,,,,,,,,,,,,,,,,,,
Group_10_211,Group_10,758.06,758.34,,,,1,1,,,,,,,,,,,,,,
Group_10_212,Group_10,758.35,762.31,,,,,,,,,,,,,,,,,,,
Group_10_213,Group_10,765.12,766.67,1,,,,,,,,,,,,,,,,,,
Group_10_214,Group_10,766.92,771.42,1,,,,,,,,,,,,,,,,,,
Group_10_215,Group_10,770.9,771.41,,,,,1,,,,,,,,,,,,,,
Group_10_216,Group_10,771.68,780.09,1,,,,,,,,,,,,,,,,,,
Group_10_217,Group_10,781.87,792.67,,1,,,1,1,,,,,,,,,,1,,,
Group_10_218,Group_10,784.03,795.67,1,1,,,1,1,,,,,,,,,,,,,
Group_10_219,Group_10,784.47,786.52,,,,1,1,,,,,,,,,,,,,,
Group_10_220,Group_10,796.75,797.25,,,,,,,,,,,,,,,,1,,,
Group_10_221,Group_10,798.25,799.47,,,,,,,,,,,,,,,,,,,
Group_10_222,Group_10,800.5,801.71,,,,1,,,,,,,,,,,,,,,
Group_10_223,Group_10,801.74,801.77,,,,,,,,1,,,,,,,,,,,
Group_10_224,Group_10,802.31,810.31,,,,1,,,,,,,,,,,,,,,
Group_10_225,Group_10,803.38,809.83,1,,,,1,1,,,,,,,,,,,,,
Group_10_226,Group_10,811.04,812.52,,,,,,1,,,,,,,,,,1,,,
Group_10_227,Group_10,814.08,816.56,,,,,,,,,,,,,,1,,,,,
Group_10_228,Group_10,816.17,819.15,,,,,1,,,,,,,,,,,1,,,
Group_10_229,Group_10,817.15,817.42,,,,,,,,1,,,,,,,,,,,
Group_10_230,Group_10,821.25,822.75,,,,,,,,,,,,,,,,1,,,
Group_10_231,Group_10,824.75,827.26,1,,,,,,,,,,,,,,,1,,,
Group_10_232,Group_10,826,826.5,1,,,,,,,,,,,,,,,,,,
Group_10_233,Group_10,827.75,828.5,,,,,,,,,,,,,,,,1,,,
Group_10_234,Group_10,836.15,837.92,,,,,,,,,,,,,,,,,,,
Group_10_235,Group_10,854.83,859.07,,,,,,,,,,,,,,1,,,,,
Group_10_236,Group_10,860.57,862.32,,,,1,,,,,,,,,,,,,,,
Group_10_237,Group_10,863.21,864.34,,,,1,,,,,,,,,,,,,,,
Group_10_238,Group_10,864.24,866.17,,,,,1,,,,,,,,,,,1,,,
Group_10_239,Group_10,864.27,867.67,,,,,1,,,1,,,,,,,,,,,
Group_10_240,Group_10,868.91,871.41,,,,,,,,,,,,,,,,,,,
Group_10_241,Group_10,876.5,877,,,,,,,,,,,,,,,,,,,
Group_10_242,Group_10,881.02,889.17,1,,,,,,,,,,,,,1,,,,,
Group_10_243,Group_10,884.57,888.92,,,,,,,,,,,,,,,,,,,
Group_10_244,Group_10,890.41,892.17,,,,,,,,,,,,,,,,,,1,
